id_pedido;id_calendario;id_cliente;id_vendedor;id_loja;status
39186;1011;30;60;30;pago
39187;1011;469;1;1;pago
39188;1011;265;22;11;enviado
39189;1011;353;9;5;pago
39190;1011;27;53;27;pago
39191;1011;323;73;37;pago
39192;1011;278;95;49;cancelado
39193;1011;375;82;41;enviado
39194;1011;112;23;12;pago
39195;1011;52;98;52;pago
39196;1011;175;17;9;pago
39197;1011;16;31;16;pago
39198;1011;72;11;6;pago
39199;1011;15;29;15;pago
39200;1011;458;53;27;pago
39201;1011;92;2;1;enviado
39202;1011;55;42;21;pago
39203;1011;318;95;49;pago
39204;1011;396;76;38;pago
39205;1012;473;83;42;pago
39206;1012;232;72;36;cancelado
39207;1012;341;64;32;pendente
39208;1012;346;79;40;pago
39209;1012;370;3;2;pago
39210;1012;240;55;28;pago
39211;1012;8;16;8;pago
39212;1012;94;15;8;pago
39213;1012;383;78;39;pago
39214;1012;161;95;49;pago
39215;1012;312;7;4;pendente
39216;1012;404;93;47;pago
39217;1012;341;64;32;pago
39218;1012;25;50;25;pago
39219;1012;24;48;24;pendente
39220;1012;332;82;41;pago
39221;1012;377;61;31;pago
39222;1012;411;90;45;pago
39223;1012;469;1;1;pago
39224;1012;358;5;3;pago
39225;1012;285;38;19;pago
39226;1012;396;76;38;pago
39227;1012;188;26;13;pago
39228;1012;344;93;47;pago
39229;1012;409;64;32;pago
39230;1012;423;93;47;pago
39231;1012;98;11;6;cancelado
39232;1012;248;85;43;pago
39233;1012;384;93;47;pago
39234;1012;136;64;32;pago
39235;1012;140;66;33;cancelado
39236;1013;373;37;19;pago
39237;1013;99;41;21;pago
39238;1013;321;28;14;pago
39239;1013;265;22;11;pago
39240;1013;63;99;53;pago
39241;1013;328;84;42;pago
39242;1013;201;62;31;pago
39243;1013;81;100;54;pago
39244;1013;316;23;12;pago
39245;1013;329;41;21;pago
39246;1013;291;46;23;pago
39247;1013;483;29;15;pago
39248;1013;472;32;16;pago
39249;1013;46;91;46;pago
39250;1013;138;67;34;enviado
39251;1013;96;99;53;pago
39252;1013;61;22;11;pago
39253;1013;442;86;43;pago
39254;1013;238;92;46;pago
39255;1013;66;44;22;pago
39256;1013;375;82;41;pago
39257;1013;482;41;21;pago
39258;1013;46;92;46;pago
39259;1013;51;97;51;pago
39260;1013;351;49;25;pago
39261;1013;48;94;48;pago
39262;1013;136;64;32;pago
39263;1013;18;36;18;enviado
39264;1013;242;85;43;pago
39265;1013;358;6;3;pago
39266;1013;131;65;33;pago
39267;1013;257;43;22;pago
39268;1013;188;26;13;pago
39269;1013;349;93;47;pago
39270;1013;34;67;34;pago
39271;1013;153;26;13;pago
39272;1013;218;38;19;pago
39273;1013;191;85;43;pago
39274;1013;274;70;35;pago
39275;1013;184;36;18;pendente
39276;1013;52;98;52;pago
39277;1014;420;95;49;pago
39278;1014;493;97;51;enviado
39279;1014;192;47;24;pago
39280;1014;493;97;51;pago
39281;1014;70;21;11;pago
39282;1014;22;44;22;pago
39283;1014;103;9;5;pago
39284;1014;155;39;20;pago
39285;1014;478;10;5;pago
39286;1014;112;24;12;pago
39287;1014;209;98;52;pago
39288;1014;345;72;36;pago
39289;1014;376;51;26;pago
39290;1014;5;10;5;cancelado
39291;1014;244;25;13;pago
39292;1014;252;96;50;pago
39293;1014;237;23;12;pago
39294;1014;287;4;2;enviado
39295;1014;492;92;46;enviado
39296;1014;307;62;31;pago
39297;1014;222;34;17;pago
39298;1014;105;42;21;pago
39299;1014;255;24;12;pago
39300;1014;464;62;31;enviado
39301;1014;481;83;42;pago
39302;1014;367;59;30;pago
39303;1014;5;9;5;pago
39304;1014;136;64;32;pago
39305;1014;339;18;9;pago
39306;1014;181;99;53;pago
39307;1014;491;97;51;pago
39308;1014;361;35;18;pendente
39309;1014;350;34;17;pendente
39310;1014;298;87;44;pago
39311;1014;142;6;3;pago
39312;1014;143;90;45;pendente
39313;1014;249;88;44;pago
39314;1014;113;29;15;pago
39315;1014;426;60;30;pago
39316;1014;5;9;5;pendente
39317;1014;472;31;16;pago
39318;1015;446;30;15;pago
39319;1015;137;45;23;pago
39320;1015;73;59;30;pago
39321;1015;173;46;23;pago
39322;1015;288;89;45;pendente
39323;1015;472;31;16;pago
39324;1015;482;42;21;pago
39325;1015;458;53;27;pago
39326;1015;417;15;8;pago
39327;1015;473;84;42;pago
39328;1015;419;94;48;pago
39329;1015;459;33;17;pago
39330;1015;335;94;48;enviado
39331;1015;236;29;15;pago
39332;1015;299;49;25;pago
39333;1015;182;26;13;enviado
39334;1015;94;15;8;pago
39335;1015;176;16;8;pago
39336;1015;220;82;41;pago
39337;1015;392;57;29;pago
39338;1015;162;5;3;cancelado
39339;1015;458;54;27;enviado
39340;1015;293;52;26;pago
39341;1015;429;46;23;pago
39342;1015;36;72;36;pago
39343;1015;243;40;20;pago
39344;1015;418;32;16;pago
39345;1015;10;19;10;pago
39346;1015;482;41;21;pago
39347;1015;425;68;34;pago
39348;1015;254;13;7;cancelado
39349;1015;220;81;41;pago
39350;1015;268;65;33;pago
39351;1015;18;35;18;enviado
39352;1015;15;30;15;pago
39353;1015;268;66;33;pago
39354;1015;404;93;47;pago
39355;1015;238;91;46;pago
39356;1015;296;61;31;pago
39357;1015;106;96;50;pago
39358;1015;30;60;30;pago
39359;1015;105;42;21;pago
39360;1015;129;58;29;pago
39361;1015;425;68;34;pago
39362;1015;190;87;44;pago
39363;1016;359;13;7;pago
39364;1016;404;93;47;pago
39365;1016;10;20;10;pago
39366;1016;146;15;8;pago
39367;1016;384;93;47;pago
39368;1016;189;7;4;pago
39369;1016;34;68;34;pago
39370;1016;396;75;38;pago
39371;1016;413;14;7;pago
39372;1016;477;15;8;cancelado
39373;1016;409;63;32;pago
39374;1016;51;97;51;pago
39375;1016;459;33;17;pago
39376;1016;468;75;38;pago
39377;1016;317;58;29;pago
39378;1016;45;90;45;pendente
39379;1016;478;9;5;pago
39380;1016;102;98;52;pago
39381;1016;405;36;18;pago
39382;1016;329;42;21;pago
39383;1016;197;14;7;pago
39384;1016;313;6;3;pago
39385;1016;321;27;14;cancelado
39386;1016;204;100;54;pago
39387;1016;417;15;8;pago
39388;1016;189;8;4;pago
39389;1016;417;15;8;pago
39390;1016;121;27;14;pago
39391;1016;97;85;43;pago
39392;1017;61;21;11;pago
39393;1017;317;57;29;pago
39394;1017;96;99;53;pago
39395;1017;385;71;36;pago
39396;1017;168;41;21;pago
39397;1017;240;56;28;pago
39398;1017;76;17;9;pago
39399;1017;101;56;28;pago
39400;1017;310;19;10;enviado
39401;1017;335;94;48;pago
39402;1017;181;99;53;pago
39403;1017;162;6;3;pago
39404;1017;398;70;35;pago
39405;1017;50;96;50;pendente
39406;1017;99;41;21;pago
39407;1017;138;68;34;pago
39408;1017;121;27;14;pago
39409;1017;226;21;11;pago
39410;1017;223;98;52;pago
39411;1017;74;34;17;pago
39412;1017;291;46;23;pago
39413;1018;364;24;12;pago
39414;1018;132;68;34;pago
39415;1018;343;70;35;pago
39416;1018;277;98;52;pago
39417;1018;224;27;14;pago
39418;1018;280;91;46;pago
39419;1018;256;20;10;pago
39420;1018;442;85;43;pago
39421;1018;491;97;51;pago
39422;1018;313;6;3;pago
39423;1018;285;38;19;pago
39424;1018;320;56;28;pago
39425;1018;20;39;20;pago
39426;1018;96;99;53;pago
39427;1018;291;45;23;cancelado
39428;1018;477;16;8;pendente
39429;1018;105;41;21;pago
39430;1018;305;4;2;pago
39431;1018;189;7;4;pago
39432;1018;492;92;46;pago
39433;1018;3;5;3;pago
39434;1018;431;55;28;pago
39435;1018;324;25;13;pago
39436;1018;194;12;6;pago
39437;1018;236;29;15;pago
39438;1018;322;44;22;pago
39439;1018;153;26;13;pago
39440;1018;223;98;52;pago
39441;1019;409;63;32;pago
39442;1019;341;63;32;pago
39443;1019;221;81;41;pago
39444;1019;450;64;32;pago
39445;1019;107;65;33;pago
39446;1019;485;20;10;pago
39447;1019;384;93;47;pago
39448;1019;151;76;38;pago
39449;1019;331;17;9;enviado
39450;1019;174;52;26;pago
39451;1019;463;42;21;pago
39452;1019;331;18;9;pago
39453;1019;473;83;42;pago
39454;1019;308;11;6;pago
39455;1019;334;26;13;pago
39456;1019;396;76;38;pago
39457;1019;180;97;51;pago
39458;1019;482;42;21;pago
39459;1019;7;13;7;pago
39460;1019;184;36;18;pago
39461;1019;139;88;44;pago
39462;1019;268;66;33;pago
39463;1019;78;73;37;enviado
39464;1019;106;96;50;pago
39465;1019;407;26;13;pago
39466;1019;482;42;21;pago
39467;1019;104;44;22;pago
39468;1019;230;84;42;pago
39469;1019;430;75;38;pendente
39470;1019;495;100;54;cancelado
39471;1019;307;61;31;cancelado
39472;1019;84;87;44;pago
39473;1020;163;44;22;pago
39474;1020;186;42;21;pago
39475;1020;398;70;35;pago
39476;1020;50;96;50;pago
39477;1020;38;76;38;pago
39478;1020;396;76;38;pago
39479;1020;51;97;51;pago
39480;1020;106;96;50;pago
39481;1020;241;47;24;cancelado
39482;1020;374;4;2;pago
39483;1020;331;18;9;pago
39484;1020;277;98;52;pago
39485;1020;198;85;43;pago
39486;1020;294;70;35;pago
39487;1020;429;46;23;pago
39488;1020;417;16;8;pago
39489;1020;361;36;18;pago
39490;1020;230;84;42;pago
39491;1020;53;99;53;enviado
39492;1020;79;22;11;pago
39493;1020;15;30;15;pago
39494;1020;363;48;24;pago
39495;1020;223;98;52;pago
39496;1020;113;29;15;pago
39497;1020;296;61;31;pendente
39498;1020;342;71;36;pago
39499;1020;452;98;52;pago
39500;1020;54;100;54;pago
39501;1020;474;69;35;pago
39502;1020;138;67;34;pago
39503;1020;435;95;49;pago
39504;1020;152;94;48;pago
39505;1020;478;9;5;pago
39506;1020;325;94;48;pago
39507;1020;129;58;29;pago
39508;1020;304;12;6;pago
39509;1020;202;79;40;pago
39510;1020;450;64;32;pago
39511;1021;28;56;28;pago
39512;1021;279;51;26;pago
39513;1021;369;2;1;pago
39514;1021;346;79;40;pago
39515;1021;468;75;38;pago
39516;1021;347;1;1;pago
39517;1021;285;37;19;pago
39518;1021;445;67;34;pago
39519;1021;419;94;48;pago
39520;1021;225;12;6;pago
39521;1021;286;38;19;pago
39522;1021;184;35;18;pago
39523;1021;409;64;32;pago
39524;1021;380;86;43;pago
39525;1021;430;75;38;pago
39526;1021;407;26;13;pago
39527;1021;247;25;13;pago
39528;1021;374;4;2;pago
39529;1021;331;18;9;pago
39530;1021;48;94;48;pago
39531;1021;19;37;19;pago
39532;1021;371;43;22;pago
39533;1021;431;56;28;pendente
39534;1021;73;59;30;pago
39535;1021;11;22;11;pago
39536;1021;472;32;16;cancelado
39537;1021;445;67;34;pago
39538;1021;36;71;36;pago
39539;1021;188;25;13;pendente
39540;1021;299;50;25;pago
39541;1021;135;28;14;pago
39542;1021;213;49;25;pago
39543;1021;40;79;40;pago
39544;1021;333;30;15;pendente
39545;1021;393;46;23;pago
39546;1021;90;14;7;pago
39547;1021;131;65;33;pago
39548;1021;477;15;8;pago
39549;1021;34;67;34;pago
39550;1021;158;84;42;cancelado
39551;1021;211;99;53;pago
39552;1021;454;95;49;pago
39553;1021;353;9;5;pago
39554;1021;254;14;7;pago
39555;1022;400;62;31;pago
39556;1022;261;93;47;pendente
39557;1022;339;18;9;pago
39558;1022;262;50;25;pago
39559;1022;383;77;39;pago
39560;1022;386;48;24;pago
39561;1022;114;1;1;pendente
39562;1022;153;26;13;pago
39563;1022;79;22;11;pago
39564;1022;477;15;8;pago
39565;1022;11;21;11;pago
39566;1022;250;12;6;cancelado
39567;1022;203;14;7;pago
39568;1022;347;2;1;pago
39569;1022;119;1;1;pago
39570;1022;55;42;21;pago
39571;1022;106;96;50;pago
39572;1022;233;56;28;pago
39573;1022;203;14;7;pago
39574;1022;169;38;19;pago
39575;1022;183;80;40;pago
39576;1022;50;96;50;pago
39577;1022;184;35;18;pago
39578;1022;160;3;2;cancelado
39579;1022;458;53;27;pago
39580;1022;353;10;5;pago
39581;1022;256;19;10;pago
39582;1022;141;73;37;pago
39583;1022;140;65;33;pago
39584;1022;267;5;3;pago
39585;1022;426;60;30;pago
39586;1022;458;53;27;pago
39587;1022;130;18;9;pago
39588;1022;121;27;14;pago
39589;1022;440;24;12;pago
39590;1022;367;59;30;pago
39591;1022;186;41;21;pago
39592;1022;128;9;5;pago
39593;1022;492;91;46;pago
39594;1022;285;37;19;pago
39595;1022;377;61;31;enviado
39596;1022;79;21;11;pago
39597;1022;224;27;14;pago
39598;1022;268;66;33;pago
39599;1022;473;84;42;pago
39600;1022;332;82;41;pendente
39601;1022;275;35;18;enviado
39602;1022;440;23;12;pendente
39603;1023;238;92;46;pago
39604;1023;102;98;52;cancelado
39605;1023;156;71;36;pago
39606;1023;144;78;39;pago
39607;1023;369;1;1;pago
39608;1023;414;100;54;pago
39609;1023;172;100;54;enviado
39610;1023;123;93;47;pago
39611;1023;400;62;31;pago
39612;1023;121;28;14;pago
39613;1023;4;7;4;pago
39614;1023;69;72;36;pago
39615;1023;448;86;43;pago
39616;1023;477;15;8;pago
39617;1023;192;48;24;enviado
39618;1023;447;87;44;pago
39619;1023;103;9;5;pago
39620;1023;64;91;46;pago
39621;1023;257;44;22;pago
39622;1023;123;93;47;pago
39623;1023;236;29;15;pago
39624;1023;362;17;9;pendente
39625;1023;172;100;54;pago
39626;1023;222;34;17;pago
39627;1023;418;31;16;pago
39628;1023;11;21;11;pendente
39629;1023;271;74;37;pago
39630;1023;171;48;24;pago
39631;1023;312;7;4;pago
39632;1023;412;35;18;pago
39633;1023;312;8;4;pago
39634;1023;56;26;13;pago
39635;1023;6;11;6;pago
39636;1023;418;32;16;pago
39637;1023;141;73;37;pendente
39638;1024;334;26;13;cancelado
39639;1024;280;91;46;pago
39640;1024;211;99;53;pago
39641;1024;286;37;19;pago
39642;1024;70;21;11;pago
39643;1024;227;55;28;pago
39644;1024;451;98;52;pendente
39645;1024;389;11;6;pago
39646;1024;328;84;42;pago
39647;1024;471;52;26;pago
39648;1024;270;86;43;pendente
39649;1024;371;43;22;pago
39650;1024;161;95;49;pago
39651;1024;423;93;47;pago
39652;1024;363;47;24;pago
39653;1024;355;2;1;pago
39654;1024;69;71;36;pago
39655;1024;468;75;38;pago
39656;1024;71;20;10;pago
39657;1024;495;100;54;pago
39658;1024;25;50;25;pago
39659;1024;18;36;18;pago
39660;1024;111;100;54;pago
39661;1024;185;19;10;pago
39662;1024;83;3;2;pago
39663;1024;339;18;9;pago
39664;1024;410;18;9;pago
39665;1024;342;71;36;pago
39666;1024;333;30;15;pago
39667;1024;98;11;6;pago
39668;1024;239;39;20;pago
39669;1024;309;30;15;pago
39670;1024;241;48;24;pago
39671;1024;419;94;48;pago
39672;1024;480;23;12;pago
39673;1024;316;24;12;pago
39674;1024;418;31;16;pago
39675;1024;33;66;33;pago
39676;1024;165;71;36;pago
39677;1024;234;4;2;pago
39678;1024;39;78;39;pago
39679;1025;142;5;3;pago
39680;1025;73;60;30;pago
39681;1025;32;64;32;pago
39682;1025;382;24;12;pendente
39683;1025;473;84;42;pago
39684;1025;283;52;26;pago
39685;1025;446;29;15;cancelado
39686;1025;51;97;51;cancelado
39687;1025;476;95;49;pago
39688;1025;414;100;54;pago
39689;1025;209;98;52;pago
39690;1025;398;69;35;pago
39691;1025;189;7;4;pago
39692;1025;150;81;41;cancelado
39693;1025;384;93;47;pendente
39694;1025;473;83;42;pago
39695;1025;422;59;30;pago
39696;1025;493;97;51;pago
39697;1025;352;37;19;enviado
39698;1025;313;6;3;pago
39699;1025;377;61;31;pago
39700;1025;451;98;52;pago
39701;1025;20;40;20;pago
39702;1025;141;74;37;pago
39703;1025;223;98;52;cancelado
39704;1026;349;93;47;pago
39705;1026;137;46;23;pago
39706;1026;419;94;48;pago
39707;1026;423;93;47;pago
39708;1026;120;23;12;pendente
39709;1026;252;96;50;pendente
39710;1026;259;50;25;enviado
39711;1026;310;20;10;pago
39712;1026;53;99;53;pago
39713;1026;113;29;15;pendente
39714;1026;168;41;21;pago
39715;1026;483;29;15;pendente
39716;1026;348;24;12;pago
39717;1026;328;84;42;pago
39718;1026;131;66;33;pago
39719;1026;419;94;48;pago
39720;1026;35;70;35;pago
39721;1026;317;57;29;pago
39722;1026;387;12;6;pago
39723;1026;51;97;51;pago
39724;1026;272;1;1;pago
39725;1026;309;30;15;pago
39726;1026;94;16;8;pago
39727;1026;379;87;44;pago
39728;1026;30;59;30;pago
39729;1027;439;34;17;pago
39730;1027;4;8;4;pago
39731;1027;397;92;46;pago
39732;1027;329;42;21;pago
39733;1027;263;20;10;pago
39734;1027;417;15;8;pago
39735;1027;184;35;18;pago
39736;1027;59;38;19;pago
39737;1027;76;18;9;pendente
39738;1027;28;56;28;pago
39739;1027;14;27;14;pago
39740;1027;474;69;35;pago
39741;1027;131;66;33;pago
39742;1027;372;20;10;pago
39743;1027;478;10;5;pago
39744;1027;446;29;15;cancelado
39745;1027;492;91;46;pago
39746;1027;429;46;23;pago
39747;1027;211;99;53;pago
39748;1027;289;85;43;pago
39749;1027;450;64;32;pago
39750;1027;241;48;24;pago
39751;1027;409;63;32;pago
39752;1027;368;49;25;pago
39753;1027;208;84;42;enviado
39754;1027;38;75;38;pendente
39755;1027;106;96;50;enviado
39756;1027;368;50;25;pago
39757;1027;353;9;5;pago
39758;1027;180;97;51;pago
39759;1027;374;3;2;pago
39760;1027;96;99;53;pago
39761;1027;430;75;38;cancelado
39762;1027;453;23;12;pago
39763;1027;330;24;12;pago
39764;1027;183;79;40;pago
39765;1027;172;100;54;pago
39766;1027;421;89;45;pago
39767;1028;490;78;39;pago
39768;1028;371;44;22;pago
39769;1028;384;93;47;pago
39770;1028;400;61;31;cancelado
39771;1028;130;18;9;enviado
39772;1028;33;65;33;pago
39773;1028;70;22;11;pago
39774;1028;332;81;41;pago
39775;1028;24;48;24;pago
39776;1028;239;39;20;pago
39777;1028;284;46;23;pago
39778;1028;442;86;43;pago
39779;1028;369;2;1;pago
39780;1028;250;12;6;pago
39781;1028;231;87;44;pago
39782;1028;446;29;15;pago
39783;1028;419;94;48;pago
39784;1028;226;22;11;pago
39785;1028;382;23;12;pago
39786;1028;443;97;51;pago
39787;1028;16;32;16;pago
39788;1028;234;3;2;pago
39789;1028;433;84;42;pago
39790;1028;94;16;8;pago
39791;1028;184;36;18;pago
39792;1028;170;39;20;pendente
39793;1028;498;95;49;pago
39794;1028;390;68;34;pago
39795;1028;38;75;38;pago
39796;1028;244;25;13;pago
39797;1028;244;26;13;pago
39798;1029;202;79;40;pago
39799;1029;211;99;53;pago
39800;1029;176;16;8;pago
39801;1029;477;16;8;pendente
39802;1029;464;62;31;pago
39803;1029;52;98;52;pago
39804;1029;343;69;35;pendente
39805;1029;93;25;13;pago
39806;1029;22;43;22;pago
39807;1029;241;48;24;pago
39808;1029;351;49;25;enviado
39809;1029;322;43;22;pendente
39810;1029;492;92;46;pago
39811;1029;14;27;14;enviado
39812;1029;168;42;21;pago
39813;1029;170;40;20;pago
39814;1029;42;84;42;pago
39815;1029;367;60;30;pago
39816;1029;152;94;48;pago
39817;1029;114;2;1;pago
39818;1029;413;14;7;pago
39819;1029;394;7;4;enviado
39820;1029;240;56;28;cancelado
39821;1029;287;4;2;pago
39822;1029;404;93;47;pago
39823;1029;200;80;40;pago
39824;1029;48;94;48;pago
39825;1029;240;56;28;pago
39826;1029;394;8;4;pago
39827;1029;148;73;37;pago
39828;1029;341;64;32;pago
39829;1029;229;71;36;pago
39830;1029;4;7;4;pago
39831;1029;182;26;13;pago
39832;1029;481;83;42;pago
39833;1029;496;34;17;enviado
39834;1029;178;52;26;pago
39835;1029;136;64;32;pago
39836;1029;381;72;36;enviado
39837;1029;333;29;15;pago
39838;1029;482;41;21;pago
39839;1029;241;47;24;pago
39840;1029;171;47;24;pago
39841;1029;286;37;19;pago
39842;1029;269;13;7;pago
39843;1029;396;75;38;pago
39844;1029;120;24;12;pago
39845;1029;70;22;11;pago
39846;1030;376;51;26;pago
39847;1030;63;99;53;pago
39848;1030;53;99;53;pago
39849;1030;345;72;36;pago
39850;1030;260;67;34;pendente
39851;1030;490;78;39;pago
39852;1030;450;64;32;pago
39853;1030;430;76;38;pago
39854;1030;212;12;6;pago
39855;1030;80;54;27;pago
39856;1030;7;13;7;pago
39857;1030;399;73;37;pago
39858;1030;233;56;28;pago
39859;1030;444;19;10;pago
39860;1030;161;95;49;pago
39861;1030;184;36;18;pago
39862;1030;249;88;44;pago
39863;1030;200;79;40;pago
39864;1030;207;29;15;pago
39865;1030;29;58;29;pago
39866;1030;294;70;35;pago
39867;1030;238;91;46;pago
39868;1030;9;18;9;pago
39869;1030;8;15;8;pago
39870;1030;67;62;31;pendente
39871;1030;106;96;50;pago
39872;1030;277;98;52;pago
39873;1030;111;100;54;pago
39874;1030;446;29;15;pago
39875;1030;358;5;3;pago
39876;1030;34;68;34;pago
39877;1030;496;34;17;pago
39878;1030;267;5;3;pago
39879;1030;426;59;30;pago
39880;1030;30;60;30;pago
39881;1030;350;34;17;pago
39882;1030;108;100;54;pago
39883;1030;415;62;31;pago
39884;1030;322;43;22;pago
39885;1030;314;88;44;cancelado
39886;1030;111;100;54;pago
39887;1030;393;45;23;pago
39888;1031;136;64;32;pago
39889;1031;402;75;38;pago
39890;1031;71;20;10;pago
39891;1031;78;73;37;pago
39892;1031;486;88;44;pago
39893;1031;88;66;33;pago
39894;1031;35;69;35;pago
39895;1031;488;6;3;pago
39896;1031;458;54;27;pago
39897;1031;280;91;46;pendente
39898;1031;452;98;52;pago
39899;1031;49;95;49;pago
39900;1031;34;67;34;pago
39901;1031;111;100;54;pago
39902;1031;217;55;28;pago
39903;1031;308;12;6;pago
39904;1031;240;55;28;pago
39905;1031;9;17;9;pago
39906;1031;111;100;54;enviado
39907;1031;107;66;33;pago
39908;1031;251;87;44;pago
39909;1031;340;60;30;pago
39910;1031;345;71;36;pago
39911;1031;174;52;26;cancelado
39912;1031;446;30;15;pago
39913;1031;71;20;10;pago
39914;1031;378;45;23;pago
39915;1031;317;57;29;pago
39916;1031;33;65;33;pago
39917;1031;173;45;23;pago
39918;1031;348;24;12;pago
39919;1031;33;65;33;pago
39920;1031;80;54;27;pago
39921;1031;411;89;45;pago
39922;1031;426;59;30;pendente
39923;1031;129;57;29;pago
39924;1031;2;4;2;pago
39925;1031;496;34;17;pago
39926;1031;113;30;15;pendente
39927;1031;389;12;6;cancelado
39928;1031;209;98;52;pago
39929;1031;369;2;1;pago
39930;1031;51;97;51;pago
39931;1031;230;83;42;pago
39932;1031;85;40;20;pendente
39933;1031;480;23;12;pago
39934;1032;222;33;17;pago
39935;1032;307;62;31;pago
39936;1032;95;72;36;pago
39937;1032;130;18;9;pago
39938;1032;55;42;21;pago
39939;1032;230;84;42;pago
39940;1032;159;47;24;pago
39941;1032;131;65;33;pago
39942;1032;495;100;54;pago
39943;1032;68;78;39;pago
39944;1032;98;11;6;pago
39945;1032;2;3;2;pago
39946;1032;170;39;20;pago
39947;1032;5;10;5;pago
39948;1032;444;20;10;pago
39949;1032;128;10;5;pago
39950;1032;408;2;1;pago
39951;1032;252;96;50;pago
39952;1032;146;15;8;pago
39953;1032;421;89;45;pago
39954;1032;245;74;37;pago
39955;1032;16;32;16;pago
39956;1032;443;97;51;pago
39957;1032;274;69;35;pago
39958;1032;320;55;28;pago
39959;1032;8;15;8;pago
39960;1032;332;82;41;pago
39961;1032;419;94;48;pago
39962;1032;81;100;54;cancelado
39963;1032;142;5;3;pago
39964;1032;68;77;39;pago
39965;1032;55;42;21;pago
39966;1032;32;63;32;pago
39967;1032;312;7;4;pago
39968;1032;7;14;7;pago
39969;1033;8;15;8;pago
39970;1033;37;73;37;pago
39971;1033;70;22;11;pago
39972;1033;348;24;12;pendente
39973;1033;429;46;23;pago
39974;1033;278;95;49;pago
39975;1033;155;39;20;pago
39976;1033;350;33;17;pago
39977;1033;294;70;35;pago
39978;1033;361;36;18;pago
39979;1033;477;15;8;pago
39980;1033;73;60;30;pago
39981;1033;183;79;40;pago
39982;1033;211;99;53;pago
39983;1033;419;94;48;pago
39984;1033;47;93;47;pago
39985;1033;154;89;45;pago
39986;1033;384;93;47;pago
39987;1033;50;96;50;pago
39988;1033;29;57;29;enviado
39989;1033;329;41;21;pago
39990;1033;46;91;46;pago
39991;1033;74;34;17;pago
39992;1033;47;93;47;pago
39993;1033;193;82;41;pago
39994;1033;328;84;42;pago
39995;1033;35;70;35;pago
39996;1033;183;80;40;pago
39997;1033;339;18;9;pago
39998;1033;267;5;3;pago
39999;1033;469;1;1;pago
40000;1033;288;90;45;pago
40001;1033;312;7;4;pago
40002;1033;481;83;42;pago
40003;1033;41;81;41;pago
40004;1033;500;58;29;pago
40005;1033;80;54;27;pago
40006;1033;205;100;54;pago
40007;1033;48;94;48;pago
40008;1033;70;22;11;pendente
40009;1033;128;10;5;pago
40010;1034;34;68;34;pago
40011;1034;219;37;19;pago
40012;1034;178;52;26;pago
40013;1034;213;49;25;pago
40014;1034;132;68;34;pago
40015;1034;263;19;10;pago
40016;1034;203;14;7;pago
40017;1034;366;94;48;pago
40018;1034;274;69;35;pago
40019;1034;247;25;13;pago
40020;1034;287;3;2;pago
40021;1034;135;28;14;pago
40022;1034;441;49;25;pago
40023;1034;429;46;23;pago
40024;1034;38;76;38;pago
40025;1034;73;60;30;pago
40026;1034;438;11;6;pendente
40027;1034;252;96;50;pago
40028;1035;96;99;53;pago
40029;1035;304;12;6;pago
40030;1035;107;65;33;enviado
40031;1035;158;84;42;pago
40032;1035;333;29;15;pago
40033;1035;438;11;6;pendente
40034;1035;112;23;12;pago
40035;1035;446;30;15;pago
40036;1035;328;84;42;pago
40037;1035;363;47;24;pago
40038;1035;91;2;1;pago
40039;1035;52;98;52;cancelado
40040;1035;163;44;22;pago
40041;1035;115;71;36;pago
40042;1035;312;7;4;pago
40043;1035;94;15;8;pago
40044;1035;353;9;5;pago
40045;1035;23;46;23;enviado
40046;1035;50;96;50;pago
40047;1035;396;75;38;pago
40048;1035;106;96;50;enviado
40049;1035;430;75;38;enviado
40050;1036;239;39;20;pago
40051;1036;287;3;2;pago
40052;1036;4;8;4;pago
40053;1036;331;17;9;pago
40054;1036;287;3;2;pago
40055;1036;419;94;48;pago
40056;1036;290;8;4;pago
40057;1036;138;68;34;enviado
40058;1036;466;79;40;pago
40059;1036;320;55;28;pago
40060;1036;97;85;43;pago
40061;1036;158;83;42;pago
40062;1036;107;66;33;pago
40063;1036;50;96;50;pago
40064;1036;43;86;43;pago
40065;1036;413;14;7;pago
40066;1036;268;65;33;pago
40067;1036;235;50;25;pendente
40068;1036;493;97;51;pago
40069;1036;43;85;43;pendente
40070;1036;111;100;54;pago
40071;1036;227;56;28;pago
40072;1036;468;76;38;pago
40073;1036;327;34;17;pago
40074;1036;325;94;48;pendente
40075;1036;377;62;31;pago
40076;1036;429;46;23;pago
40077;1036;220;82;41;pago
40078;1036;235;50;25;pago
40079;1036;493;97;51;pago
40080;1036;193;81;41;pago
40081;1036;213;50;25;pago
40082;1036;91;2;1;pago
40083;1036;477;16;8;pago
40084;1036;302;13;7;pendente
40085;1036;168;42;21;pendente
40086;1036;412;36;18;pago
40087;1036;185;19;10;pago
40088;1036;20;39;20;cancelado
40089;1036;400;62;31;pago
40090;1036;371;43;22;pendente
40091;1036;365;34;17;pago
40092;1036;178;51;26;pago
40093;1036;474;69;35;pago
40094;1036;273;55;28;pago
40095;1036;458;54;27;pago
40096;1036;256;19;10;pago
40097;1036;317;57;29;pago
40098;1036;318;95;49;pago
40099;1036;46;91;46;pago
40100;1036;203;14;7;pago
40101;1036;179;46;23;pago
40102;1036;228;28;14;pago
40103;1036;259;50;25;pago
40104;1036;303;91;46;pago
40105;1036;489;88;44;pago
