id_movimentacao;id_estoque;id_item_pedido;tipo_movimentacao;quantidade;id_calendario
93669;395;104026.0;Saída;2.0;883
93670;354;104027.0;Saída;1.0;883
93671;2467;104033.0;Saída;1.0;883
93672;2402;104034.0;Saída;3.0;883
93673;1542;104035.0;Saída;3.0;883
93674;2349;104037.0;Saída;3.0;883
93675;2330;104038.0;Saída;1.0;883
93676;2336;104039.0;Saída;2.0;883
93677;2766;104040.0;Saída;2.0;883
93678;2794;104041.0;Saída;3.0;883
93679;1753;104042.0;Saída;1.0;883
93680;1746;104043.0;Saída;2.0;883
93681;1711;104044.0;Saída;1.0;883
93682;1758;104045.0;Saída;1.0;883
93683;1750;104046.0;Saída;2.0;883
93684;3738;104047.0;Saída;3.0;883
93685;3743;104048.0;Saída;2.0;883
93686;3695;104049.0;Saída;3.0;883
93687;3715;104050.0;Saída;2.0;883
93688;1844;104051.0;Saída;1.0;883
93689;1897;104052.0;Saída;2.0;883
93690;1904;104053.0;Saída;2.0;883
93691;2397;104054.0;Saída;2.0;883
93692;2347;104055.0;Saída;2.0;883
93693;2371;104056.0;Saída;3.0;883
93694;3082;104057.0;Saída;2.0;883
93695;3076;104058.0;Saída;1.0;883
93696;3611;104059.0;Saída;3.0;883
93697;3604;104060.0;Saída;1.0;883
93698;3651;104061.0;Saída;2.0;883
93699;3605;104062.0;Saída;2.0;883
93700;2763;104063.0;Saída;1.0;883
93701;3507;104064.0;Saída;1.0;884
93702;3476;104065.0;Saída;2.0;884
93703;331;104066.0;Saída;3.0;884
93704;354;104067.0;Saída;2.0;884
93705;364;104068.0;Saída;1.0;884
93706;348;104069.0;Saída;3.0;884
93707;4034;104071.0;Saída;3.0;884
93708;4036;104072.0;Saída;2.0;884
93709;4056;104073.0;Saída;1.0;884
93710;4072;104074.0;Saída;3.0;884
93711;4069;104075.0;Saída;1.0;884
93712;2907;104077.0;Saída;1.0;884
93713;2897;104078.0;Saída;3.0;884
93714;2933;104079.0;Saída;1.0;884
93715;3167;104080.0;Saída;1.0;884
93716;2383;104081.0;Saída;3.0;884
93717;2326;104082.0;Saída;2.0;884
93718;669;104083.0;Saída;2.0;884
93719;2616;104084.0;Saída;3.0;884
93720;2646;104088.0;Saída;1.0;884
93721;2669;104089.0;Saída;1.0;884
93722;2652;104090.0;Saída;3.0;884
93723;2683;104091.0;Saída;1.0;884
93724;2893;104092.0;Saída;3.0;884
93725;2936;104093.0;Saída;1.0;884
93726;2940;104094.0;Saída;2.0;884
93727;1403;104095.0;Saída;3.0;884
93728;1433;104096.0;Saída;2.0;884
93729;1440;104097.0;Saída;1.0;884
93730;2648;104098.0;Saída;3.0;884
93731;2703;104099.0;Saída;1.0;884
93732;2719;104100.0;Saída;1.0;884
93733;2652;104101.0;Saída;3.0;884
93734;2663;104102.0;Saída;1.0;884
93735;957;104103.0;Saída;2.0;884
93736;960;104104.0;Saída;2.0;884
93737;932;104105.0;Saída;3.0;884
93738;954;104106.0;Saída;3.0;884
93739;3417;104107.0;Saída;3.0;884
93740;3439;104108.0;Saída;2.0;884
93741;3391;104109.0;Saída;1.0;884
93742;3398;104110.0;Saída;3.0;884
93743;3397;104111.0;Saída;2.0;884
93744;3406;104112.0;Saída;1.0;884
93745;1777;104113.0;Saída;1.0;884
93746;1826;104114.0;Saída;1.0;884
93747;3302;104115.0;Saída;3.0;884
93748;3297;104116.0;Saída;1.0;884
93749;3287;104117.0;Saída;1.0;884
93750;3299;104118.0;Saída;3.0;884
93751;1518;104119.0;Saída;1.0;884
93752;1453;104120.0;Saída;2.0;884
93753;1478;104121.0;Saída;2.0;884
93754;1488;104122.0;Saída;3.0;884
93755;1147;104123.0;Saída;2.0;884
93756;1144;104124.0;Saída;3.0;884
93757;1169;104125.0;Saída;3.0;884
93758;1125;104126.0;Saída;2.0;884
93759;1188;104127.0;Saída;3.0;884
93760;3639;104128.0;Saída;1.0;884
93761;3611;104129.0;Saída;2.0;884
93762;3629;104130.0;Saída;3.0;884
93763;3606;104131.0;Saída;1.0;884
93764;2974;104132.0;Saída;2.0;884
93765;548;104133.0;Saída;3.0;884
93766;512;104134.0;Saída;3.0;884
93767;3981;104135.0;Saída;2.0;884
93768;3960;104136.0;Saída;3.0;884
93769;3985;104137.0;Saída;2.0;884
93770;3951;104138.0;Saída;2.0;884
93771;3943;104139.0;Saída;1.0;884
93772;936;104140.0;Saída;3.0;884
93773;941;104141.0;Saída;2.0;884
93774;97;104142.0;Saída;2.0;884
93775;86;104143.0;Saída;2.0;884
93776;1091;104144.0;Saída;3.0;884
93777;1046;104145.0;Saída;1.0;884
93778;1072;104146.0;Saída;2.0;884
93779;1395;104147.0;Saída;2.0;884
93780;1377;104148.0;Saída;3.0;884
93781;1425;104149.0;Saída;2.0;884
93782;1407;104150.0;Saída;2.0;884
93783;1376;104151.0;Saída;3.0;884
93784;2806;104152.0;Saída;2.0;884
93785;2858;104153.0;Saída;1.0;884
93786;2863;104154.0;Saída;3.0;884
93787;2830;104155.0;Saída;2.0;884
93788;711;104156.0;Saída;2.0;884
93789;699;104157.0;Saída;3.0;884
93790;657;104158.0;Saída;1.0;884
93791;718;104159.0;Saída;2.0;884
93792;651;104160.0;Saída;2.0;884
93793;871;104161.0;Saída;1.0;884
93794;863;104162.0;Saída;1.0;884
93795;838;104163.0;Saída;1.0;884
93796;842;104164.0;Saída;1.0;884
93797;878;104165.0;Saída;3.0;884
93798;2971;104168.0;Saída;3.0;884
93799;3001;104169.0;Saída;1.0;884
93800;2996;104170.0;Saída;3.0;884
93801;2862;104176.0;Saída;2.0;884
93802;2807;104177.0;Saída;1.0;884
93803;2895;104178.0;Saída;1.0;884
93804;248;104179.0;Saída;1.0;884
93805;260;104180.0;Saída;1.0;884
93806;309;104181.0;Saída;1.0;884
93807;77;104182.0;Saída;3.0;885
93808;6;104183.0;Saída;1.0;885
93809;13;104184.0;Saída;1.0;885
93810;44;104185.0;Saída;3.0;885
93811;2451;104186.0;Saída;2.0;885
93812;2417;104187.0;Saída;3.0;885
93813;2407;104188.0;Saída;1.0;885
93814;2449;104189.0;Saída;1.0;885
93815;1439;104190.0;Saída;3.0;885
93816;1587;104191.0;Saída;3.0;885
93817;1544;104192.0;Saída;1.0;885
93818;3181;104193.0;Saída;2.0;885
93819;3193;104194.0;Saída;3.0;885
93820;3121;104195.0;Saída;2.0;885
93821;3133;104196.0;Saída;3.0;885
93822;2866;104197.0;Saída;3.0;885
93823;4010;104199.0;Saída;3.0;885
93824;4017;104200.0;Saída;2.0;885
93825;4049;104201.0;Saída;2.0;885
93826;4005;104202.0;Saída;2.0;885
93827;4019;104203.0;Saída;1.0;885
93828;1407;104204.0;Saída;2.0;885
93829;3109;104205.0;Saída;2.0;885
93830;3059;104206.0;Saída;3.0;885
93831;3087;104207.0;Saída;1.0;885
93832;3094;104208.0;Saída;2.0;885
93833;2573;104209.0;Saída;2.0;885
93834;843;104210.0;Saída;1.0;885
93835;993;104211.0;Saída;1.0;885
93836;989;104212.0;Saída;2.0;885
93837;972;104213.0;Saída;1.0;885
93838;979;104214.0;Saída;1.0;885
93839;996;104215.0;Saída;3.0;885
93840;472;104218.0;Saída;2.0;885
93841;450;104219.0;Saída;2.0;885
93842;473;104220.0;Saída;1.0;885
93843;409;104221.0;Saída;2.0;885
93844;3763;104222.0;Saída;2.0;885
93845;3800;104223.0;Saída;2.0;885
93846;3765;104224.0;Saída;2.0;885
93847;3781;104225.0;Saída;3.0;885
93848;2750;104226.0;Saída;3.0;885
93849;2792;104227.0;Saída;1.0;885
93850;1745;104228.0;Saída;3.0;885
93851;1728;104229.0;Saída;2.0;885
93852;1693;104230.0;Saída;2.0;885
93853;1740;104231.0;Saída;2.0;885
93854;1471;104241.0;Saída;3.0;885
93855;1454;104242.0;Saída;2.0;885
93856;1500;104243.0;Saída;2.0;885
93857;1499;104244.0;Saída;3.0;885
93858;1137;104245.0;Saída;3.0;885
93859;1133;104246.0;Saída;1.0;885
93860;1198;104247.0;Saída;1.0;885
93861;4009;104248.0;Saída;2.0;885
93862;4067;104249.0;Saída;3.0;885
93863;4020;104250.0;Saída;2.0;885
93864;4074;104251.0;Saída;1.0;885
93865;4015;104252.0;Saída;3.0;885
93866;369;104253.0;Saída;2.0;885
93867;397;104254.0;Saída;2.0;885
93868;4247;104255.0;Saída;2.0;885
93869;4254;104256.0;Saída;2.0;885
93870;4169;104257.0;Saída;2.0;885
93871;4165;104258.0;Saída;3.0;885
93872;2128;104259.0;Saída;3.0;885
93873;2121;104260.0;Saída;3.0;885
93874;2088;104261.0;Saída;1.0;885
93875;2124;104262.0;Saída;3.0;885
93876;2091;104263.0;Saída;2.0;885
93877;635;104269.0;Saída;3.0;885
93878;582;104270.0;Saída;1.0;885
93879;634;104271.0;Saída;2.0;885
93880;3257;104272.0;Saída;1.0;885
93881;3237;104273.0;Saída;2.0;885
93882;3217;104274.0;Saída;1.0;885
93883;3276;104275.0;Saída;1.0;885
93884;3230;104276.0;Saída;3.0;885
93885;2635;104277.0;Saída;2.0;885
93886;3222;104278.0;Saída;3.0;885
93887;3262;104279.0;Saída;2.0;885
93888;2481;104280.0;Saída;2.0;885
93889;1601;104281.0;Saída;1.0;885
93890;1648;104287.0;Saída;3.0;885
93891;1618;104288.0;Saída;1.0;885
93892;1426;104289.0;Saída;1.0;885
93893;1377;104290.0;Saída;3.0;885
93894;1410;104291.0;Saída;1.0;885
93895;1380;104292.0;Saída;3.0;885
93896;58;104297.0;Saída;1.0;885
93897;59;104298.0;Saída;1.0;885
93898;37;104299.0;Saída;2.0;885
93899;944;104300.0;Saída;1.0;885
93900;927;104301.0;Saída;1.0;885
93901;917;104302.0;Saída;2.0;885
93902;899;104303.0;Saída;3.0;885
93903;959;104304.0;Saída;1.0;885
93904;826;104305.0;Saída;2.0;885
93905;837;104306.0;Saída;3.0;885
93906;1658;104307.0;Saída;2.0;885
93907;1638;104308.0;Saída;3.0;885
93908;1804;104309.0;Saída;3.0;885
93909;1781;104310.0;Saída;3.0;885
93910;1831;104311.0;Saída;2.0;885
93911;1779;104312.0;Saída;2.0;885
93912;1307;104313.0;Saída;1.0;885
93913;1326;104314.0;Saída;3.0;885
93914;1299;104315.0;Saída;1.0;885
93915;1358;104316.0;Saída;3.0;885
93916;1295;104317.0;Saída;2.0;885
93917;4090;104318.0;Saída;3.0;886
93918;4139;104319.0;Saída;2.0;886
93919;4141;104320.0;Saída;3.0;886
93920;4143;104321.0;Saída;2.0;886
93921;4109;104322.0;Saída;3.0;886
93922;823;104323.0;Saída;2.0;886
93923;801;104324.0;Saída;2.0;886
93924;2820;104330.0;Saída;2.0;886
93925;2823;104331.0;Saída;2.0;886
93926;2846;104332.0;Saída;3.0;886
93927;2871;104333.0;Saída;2.0;886
93928;2815;104334.0;Saída;2.0;886
93929;1794;104335.0;Saída;1.0;886
93930;1768;104336.0;Saída;3.0;886
93931;1765;104337.0;Saída;1.0;886
93932;1792;104338.0;Saída;2.0;886
93933;1818;104339.0;Saída;2.0;886
93934;575;104340.0;Saída;2.0;886
93935;635;104341.0;Saída;2.0;886
93936;4092;104342.0;Saída;1.0;886
93937;4100;104343.0;Saída;3.0;886
93938;4140;104344.0;Saída;1.0;886
93939;4135;104345.0;Saída;3.0;886
93940;1695;104346.0;Saída;1.0;886
93941;1442;104347.0;Saída;2.0;886
93942;1588;104348.0;Saída;1.0;886
93943;1522;104349.0;Saída;1.0;886
93944;1525;104350.0;Saída;2.0;886
93945;940;104351.0;Saída;2.0;886
93946;955;104352.0;Saída;1.0;886
93947;957;104353.0;Saída;3.0;886
93948;397;104354.0;Saída;2.0;886
93949;3926;104355.0;Saída;2.0;886
93950;1575;104356.0;Saída;3.0;886
93951;1541;104357.0;Saída;3.0;886
93952;1598;104358.0;Saída;1.0;886
93953;1556;104359.0;Saída;2.0;886
93954;1534;104360.0;Saída;1.0;886
93955;2213;104366.0;Saída;2.0;886
93956;2177;104367.0;Saída;1.0;886
93957;2226;104368.0;Saída;2.0;886
93958;2178;104369.0;Saída;3.0;886
93959;444;104370.0;Saída;2.0;886
93960;430;104371.0;Saída;1.0;886
93961;417;104372.0;Saída;3.0;886
93962;425;104373.0;Saída;3.0;886
93963;2602;104374.0;Saída;1.0;886
93964;3385;104376.0;Saída;2.0;886
93965;3438;104377.0;Saída;2.0;886
93966;3367;104378.0;Saída;1.0;886
93967;1382;104379.0;Saída;1.0;886
93968;1366;104380.0;Saída;2.0;886
93969;1388;104381.0;Saída;3.0;886
93970;1434;104382.0;Saída;1.0;886
93971;2114;104383.0;Saída;2.0;886
93972;2082;104384.0;Saída;3.0;886
93973;2365;104385.0;Saída;2.0;886
93974;2345;104386.0;Saída;2.0;886
93975;2327;104387.0;Saída;3.0;886
93976;4037;104388.0;Saída;3.0;886
93977;4059;104389.0;Saída;2.0;886
93978;4076;104390.0;Saída;2.0;886
93979;4022;104391.0;Saída;1.0;886
93980;4043;104392.0;Saída;2.0;886
93981;1777;104393.0;Saída;1.0;887
93982;1815;104394.0;Saída;2.0;887
93983;1778;104395.0;Saída;3.0;887
93984;541;104396.0;Saída;2.0;887
93985;560;104397.0;Saída;3.0;887
93986;498;104398.0;Saída;3.0;887
93987;2984;104399.0;Saída;1.0;887
93988;2985;104400.0;Saída;3.0;887
93989;3015;104401.0;Saída;3.0;887
93990;2974;104402.0;Saída;2.0;887
93991;2989;104403.0;Saída;1.0;887
93992;4213;104404.0;Saída;2.0;887
93993;4203;104405.0;Saída;1.0;887
93994;587;104406.0;Saída;2.0;887
93995;589;104407.0;Saída;2.0;887
93996;622;104408.0;Saída;1.0;887
93997;1114;104409.0;Saída;3.0;887
93998;736;104410.0;Saída;1.0;887
93999;740;104411.0;Saída;3.0;887
94000;770;104412.0;Saída;2.0;887
94001;766;104413.0;Saída;2.0;887
94002;1938;104415.0;Saída;3.0;887
94003;301;104416.0;Saída;1.0;887
94004;307;104417.0;Saída;2.0;887
94005;1330;104418.0;Saída;2.0;887
94006;1325;104419.0;Saída;1.0;887
94007;2640;104420.0;Saída;2.0;887
94008;2574;104421.0;Saída;1.0;887
94009;805;104422.0;Saída;1.0;887
94010;878;104423.0;Saída;3.0;887
94011;818;104424.0;Saída;2.0;887
94012;857;104425.0;Saída;3.0;887
94013;2346;104426.0;Saída;2.0;887
94014;2773;104427.0;Saída;2.0;887
94015;2762;104428.0;Saída;2.0;887
94016;2743;104429.0;Saída;2.0;887
94017;3759;104430.0;Saída;3.0;887
94018;3697;104431.0;Saída;1.0;887
94019;1231;104432.0;Saída;3.0;887
94020;1209;104433.0;Saída;3.0;887
94021;1212;104434.0;Saída;1.0;887
94022;1238;104435.0;Saída;3.0;887
94023;1202;104436.0;Saída;2.0;887
94024;3804;104437.0;Saída;3.0;887
94025;3775;104438.0;Saída;2.0;887
94026;1678;104439.0;Saída;3.0;887
94027;1662;104440.0;Saída;3.0;887
94028;3869;104441.0;Saída;3.0;887
94029;2407;104442.0;Saída;1.0;887
94030;2467;104443.0;Saída;2.0;887
94031;2408;104444.0;Saída;2.0;887
94032;1617;104445.0;Saída;2.0;887
94033;1631;104446.0;Saída;3.0;887
94034;1603;104447.0;Saída;3.0;887
94035;1667;104448.0;Saída;1.0;887
94036;688;104449.0;Saída;3.0;887
94037;646;104450.0;Saída;1.0;887
94038;641;104451.0;Saída;1.0;887
94039;1557;104452.0;Saída;3.0;887
94040;1587;104453.0;Saída;2.0;887
94041;1597;104454.0;Saída;1.0;887
94042;4315;104457.0;Saída;3.0;887
94043;185;104458.0;Saída;2.0;887
94044;221;104459.0;Saída;2.0;887
94045;1027;104460.0;Saída;3.0;887
94046;1021;104461.0;Saída;2.0;887
94047;1017;104462.0;Saída;2.0;887
94048;664;104463.0;Saída;1.0;887
94049;690;104464.0;Saída;1.0;887
94050;700;104465.0;Saída;2.0;887
94051;657;104466.0;Saída;2.0;887
94052;719;104467.0;Saída;3.0;887
94053;3276;104468.0;Saída;2.0;887
94054;3258;104469.0;Saída;1.0;887
94055;3202;104470.0;Saída;3.0;887
94056;3223;104471.0;Saída;1.0;887
94057;3799;104472.0;Saída;3.0;887
94058;3808;104473.0;Saída;3.0;887
94059;2279;104474.0;Saída;2.0;887
94060;1740;104475.0;Saída;2.0;887
94061;1724;104476.0;Saída;3.0;887
94062;1744;104477.0;Saída;3.0;887
94063;2966;104478.0;Saída;2.0;887
94064;2972;104479.0;Saída;2.0;887
94065;3035;104480.0;Saída;1.0;887
94066;3039;104481.0;Saída;2.0;887
94067;3016;104482.0;Saída;3.0;887
94068;108;104483.0;Saída;1.0;887
94069;140;104484.0;Saída;3.0;887
94070;83;104485.0;Saída;1.0;887
94071;1536;104486.0;Saída;1.0;887
94072;3199;104487.0;Saída;2.0;887
94073;3200;104488.0;Saída;3.0;887
94074;3126;104489.0;Saída;3.0;887
94075;3133;104490.0;Saída;2.0;887
94076;3191;104491.0;Saída;2.0;887
94077;1364;104492.0;Saída;1.0;887
94078;1205;104498.0;Saída;2.0;887
94079;1258;104499.0;Saída;2.0;887
94080;1230;104500.0;Saída;3.0;887
94081;1206;104501.0;Saída;3.0;887
94082;326;104507.0;Saída;3.0;887
94083;2926;104508.0;Saída;3.0;887
94084;2885;104509.0;Saída;1.0;887
94085;2899;104510.0;Saída;2.0;887
94086;2915;104511.0;Saída;3.0;887
94087;3345;104512.0;Saída;3.0;887
94088;3320;104513.0;Saída;1.0;887
94089;3282;104514.0;Saída;2.0;887
94090;183;104520.0;Saída;2.0;887
94091;484;104527.0;Saída;2.0;888
94092;507;104528.0;Saída;3.0;888
94093;535;104529.0;Saída;2.0;888
94094;449;104530.0;Saída;2.0;888
94095;434;104531.0;Saída;1.0;888
94096;442;104532.0;Saída;2.0;888
94097;2927;104533.0;Saída;2.0;888
94098;2918;104534.0;Saída;2.0;888
94099;2916;104535.0;Saída;3.0;888
94100;1845;104536.0;Saída;3.0;888
94101;1862;104537.0;Saída;1.0;888
94102;1848;104538.0;Saída;3.0;888
94103;592;104539.0;Saída;2.0;888
94104;573;104540.0;Saída;3.0;888
94105;3747;104541.0;Saída;2.0;888
94106;3697;104542.0;Saída;3.0;888
94107;3709;104543.0;Saída;1.0;888
94108;3711;104544.0;Saída;2.0;888
94109;617;104545.0;Saída;2.0;888
94110;630;104546.0;Saída;1.0;888
94111;572;104547.0;Saída;1.0;888
94112;597;104548.0;Saída;2.0;888
94113;627;104549.0;Saída;3.0;888
94114;1487;104550.0;Saída;3.0;888
94115;1495;104551.0;Saída;1.0;888
94116;3219;104552.0;Saída;3.0;888
94117;3221;104553.0;Saída;2.0;888
94118;3237;104554.0;Saída;2.0;888
94119;29;104555.0;Saída;2.0;888
94120;25;104556.0;Saída;2.0;888
94121;1766;104557.0;Saída;3.0;888
94122;1774;104558.0;Saída;2.0;888
94123;1493;104559.0;Saída;3.0;888
94124;2341;104560.0;Saída;2.0;888
94125;2352;104561.0;Saída;1.0;888
94126;2326;104562.0;Saída;3.0;888
94127;535;104563.0;Saída;2.0;888
94128;4248;104567.0;Saída;3.0;888
94129;4264;104568.0;Saída;3.0;888
94130;4274;104569.0;Saída;1.0;888
94131;4301;104570.0;Saída;1.0;888
94132;4254;104571.0;Saída;2.0;888
94133;801;104572.0;Saída;3.0;888
94134;3423;104573.0;Saída;1.0;888
94135;3434;104574.0;Saída;3.0;888
94136;3060;104577.0;Saída;3.0;888
94137;3051;104578.0;Saída;2.0;888
94138;3074;104579.0;Saída;1.0;888
94139;1565;104580.0;Saída;2.0;888
94140;1590;104581.0;Saída;2.0;888
94141;65;104582.0;Saída;1.0;888
94142;637;104583.0;Saída;2.0;888
94143;586;104584.0;Saída;1.0;888
94144;623;104585.0;Saída;1.0;888
94145;624;104586.0;Saída;2.0;888
94146;629;104587.0;Saída;2.0;888
94147;2531;104588.0;Saída;3.0;888
94148;2516;104589.0;Saída;2.0;888
94149;2546;104590.0;Saída;1.0;888
94150;2484;104591.0;Saída;2.0;888
94151;2505;104592.0;Saída;2.0;888
94152;2520;104593.0;Saída;1.0;888
94153;2483;104594.0;Saída;2.0;888
94154;1190;104595.0;Saída;1.0;888
94155;138;104596.0;Saída;1.0;888
94156;90;104597.0;Saída;2.0;888
94157;2478;104598.0;Saída;3.0;888
94158;2471;104599.0;Saída;2.0;888
94159;2439;104600.0;Saída;2.0;888
94160;2447;104601.0;Saída;3.0;888
94161;3664;104602.0;Saída;1.0;888
94162;3643;104603.0;Saída;1.0;888
94163;3610;104604.0;Saída;2.0;888
94164;3672;104605.0;Saída;3.0;888
94165;3642;104606.0;Saída;3.0;888
94166;1766;104607.0;Saída;1.0;888
94167;1818;104608.0;Saída;3.0;888
94168;1874;104609.0;Saída;1.0;888
94169;1889;104610.0;Saída;1.0;888
94170;1894;104611.0;Saída;3.0;888
94171;1905;104612.0;Saída;2.0;888
94172;1857;104613.0;Saída;2.0;888
94173;95;104614.0;Saída;3.0;888
94174;2788;104615.0;Saída;3.0;888
94175;2800;104616.0;Saída;2.0;888
94176;2749;104617.0;Saída;1.0;888
94177;2732;104618.0;Saída;2.0;888
94178;2757;104619.0;Saída;3.0;888
94179;1535;104620.0;Saída;3.0;888
94180;1570;104621.0;Saída;2.0;888
94181;2510;104622.0;Saída;2.0;888
94182;2504;104623.0;Saída;2.0;888
94183;2550;104624.0;Saída;2.0;888
94184;2496;104625.0;Saída;1.0;888
94185;2528;104626.0;Saída;3.0;888
94186;3277;104627.0;Saída;3.0;888
94187;3223;104628.0;Saída;2.0;888
94188;2293;104629.0;Saída;2.0;888
94189;2303;104630.0;Saída;3.0;888
94190;2295;104631.0;Saída;3.0;888
94191;2320;104632.0;Saída;1.0;888
94192;2308;104633.0;Saída;2.0;888
94193;2934;104634.0;Saída;1.0;888
94194;2947;104635.0;Saída;1.0;888
94195;2884;104636.0;Saída;1.0;888
94196;2987;104637.0;Saída;2.0;888
94197;2979;104638.0;Saída;2.0;888
94198;3014;104639.0;Saída;3.0;888
94199;3022;104640.0;Saída;3.0;888
94200;1669;104641.0;Saída;1.0;888
94201;1672;104642.0;Saída;2.0;888
94202;1666;104643.0;Saída;2.0;888
94203;1613;104644.0;Saída;1.0;888
94204;1655;104645.0;Saída;1.0;888
94205;1711;104646.0;Saída;1.0;888
94206;1738;104647.0;Saída;1.0;888
94207;1707;104648.0;Saída;2.0;888
94208;665;104652.0;Saída;1.0;888
94209;669;104653.0;Saída;3.0;888
94210;1380;104654.0;Saída;1.0;888
94211;1394;104655.0;Saída;2.0;888
94212;1371;104656.0;Saída;2.0;888
94213;1553;104657.0;Saída;1.0;888
94214;1573;104658.0;Saída;2.0;888
94215;1574;104659.0;Saída;1.0;888
94216;2534;104663.0;Saída;1.0;888
94217;2488;104664.0;Saída;3.0;888
94218;2517;104665.0;Saída;3.0;888
94219;2552;104666.0;Saída;3.0;888
94220;2527;104667.0;Saída;3.0;888
94221;2852;104668.0;Saída;2.0;888
94222;2803;104669.0;Saída;1.0;888
94223;2840;104670.0;Saída;1.0;888
94224;2843;104671.0;Saída;1.0;888
94225;2874;104672.0;Saída;3.0;888
94226;3797;104673.0;Saída;1.0;888
94227;3813;104674.0;Saída;1.0;888
94228;3828;104675.0;Saída;2.0;888
94229;3832;104676.0;Saída;2.0;888
94230;2304;104677.0;Saída;2.0;888
94231;2958;104678.0;Saída;1.0;888
94232;2909;104679.0;Saída;1.0;888
94233;1140;104683.0;Saída;1.0;888
94234;3327;104684.0;Saída;3.0;888
94235;3299;104685.0;Saída;2.0;888
94236;3342;104686.0;Saída;1.0;888
94237;3359;104687.0;Saída;3.0;888
94238;3322;104688.0;Saída;3.0;888
94239;74;104689.0;Saída;2.0;888
94240;5;104690.0;Saída;2.0;888
94241;27;104691.0;Saída;1.0;888
94242;20;104692.0;Saída;3.0;888
94243;8;104693.0;Saída;3.0;888
94244;1098;104694.0;Saída;3.0;888
94245;1085;104695.0;Saída;2.0;888
94246;2002;104696.0;Saída;2.0;888
94247;2074;104697.0;Saída;2.0;888
94248;3167;104699.0;Saída;3.0;888
94249;3129;104700.0;Saída;1.0;888
94250;3131;104701.0;Saída;2.0;888
94251;3161;104702.0;Saída;2.0;888
94252;3176;104703.0;Saída;3.0;888
94253;1651;104704.0;Saída;3.0;888
94254;1677;104705.0;Saída;2.0;888
94255;1649;104706.0;Saída;3.0;888
94256;1665;104707.0;Saída;2.0;888
94257;552;104708.0;Saída;3.0;888
94258;494;104709.0;Saída;1.0;888
94259;3051;104710.0;Saída;3.0;888
94260;3105;104711.0;Saída;3.0;888
94261;3606;104712.0;Saída;1.0;889
94262;3645;104713.0;Saída;3.0;889
94263;3406;104714.0;Saída;2.0;889
94264;3405;104715.0;Saída;2.0;889
94265;3165;104716.0;Saída;1.0;889
94266;3179;104717.0;Saída;3.0;889
94267;3173;104718.0;Saída;2.0;889
94268;3122;104719.0;Saída;2.0;889
94269;2834;104720.0;Saída;2.0;889
94270;2808;104721.0;Saída;3.0;889
94271;2845;104722.0;Saída;2.0;889
94272;4189;104723.0;Saída;1.0;889
94273;4166;104724.0;Saída;1.0;889
94274;4211;104725.0;Saída;3.0;889
94275;4178;104726.0;Saída;3.0;889
94276;4190;104727.0;Saída;3.0;889
94277;4211;104728.0;Saída;3.0;889
94278;3628;104729.0;Saída;2.0;889
94279;3611;104730.0;Saída;1.0;889
94280;2270;104731.0;Saída;2.0;889
94281;2241;104732.0;Saída;3.0;889
94282;2308;104733.0;Saída;2.0;889
94283;2703;104734.0;Saída;2.0;889
94284;4104;104735.0;Saída;3.0;889
94285;4083;104736.0;Saída;1.0;889
94286;3829;104737.0;Saída;2.0;889
94287;3821;104738.0;Saída;1.0;889
94288;2217;104739.0;Saída;1.0;889
94289;2181;104740.0;Saída;1.0;889
94290;2186;104741.0;Saída;1.0;889
94291;847;104742.0;Saída;3.0;889
94292;839;104743.0;Saída;1.0;889
94293;3700;104744.0;Saída;2.0;889
94294;3738;104745.0;Saída;3.0;889
94295;3701;104746.0;Saída;2.0;889
94296;3705;104747.0;Saída;3.0;889
94297;3121;104748.0;Saída;1.0;889
94298;3172;104749.0;Saída;1.0;889
94299;3158;104750.0;Saída;2.0;889
94300;3144;104751.0;Saída;2.0;889
94301;3176;104752.0;Saída;1.0;889
94302;3629;104753.0;Saída;3.0;889
94303;3666;104754.0;Saída;2.0;889
94304;3628;104755.0;Saída;3.0;889
94305;3644;104756.0;Saída;2.0;889
94306;3619;104757.0;Saída;3.0;889
94307;582;104758.0;Saída;1.0;889
94308;577;104759.0;Saída;1.0;889
94309;626;104760.0;Saída;2.0;889
94310;638;104761.0;Saída;3.0;889
94311;561;104762.0;Saída;2.0;889
94312;2856;104763.0;Saída;1.0;889
94313;2820;104764.0;Saída;3.0;889
94314;2873;104765.0;Saída;2.0;889
94315;2804;104766.0;Saída;2.0;889
94316;2580;104767.0;Saída;2.0;889
94317;2625;104768.0;Saída;3.0;889
94318;2593;104769.0;Saída;2.0;889
94319;2566;104770.0;Saída;1.0;889
94320;1505;104771.0;Saída;3.0;889
94321;1462;104772.0;Saída;2.0;889
94322;1457;104773.0;Saída;2.0;889
94323;128;104774.0;Saída;3.0;889
94324;141;104775.0;Saída;3.0;889
94325;3401;104776.0;Saída;2.0;889
94326;3420;104777.0;Saída;3.0;889
94327;3346;104778.0;Saída;3.0;889
94328;3317;104779.0;Saída;1.0;889
94329;4135;104780.0;Saída;1.0;889
94330;4100;104781.0;Saída;3.0;889
94331;122;104782.0;Saída;1.0;889
94332;108;104783.0;Saída;1.0;889
94333;126;104784.0;Saída;1.0;889
94334;117;104785.0;Saída;3.0;889
94335;1445;104786.0;Saída;2.0;889
94336;1443;104787.0;Saída;1.0;889
94337;2709;104788.0;Saída;1.0;889
94338;2701;104789.0;Saída;2.0;889
94339;2134;104792.0;Saída;2.0;889
